datasetName;numQuery;queryArea;minX;minY;maxX;maxY;areaint;cardinality;executionTime;mbrTests
dataset98;8;0.07;6.877022586;8.420964859;6.968901443;9.182837631;0.07
dataset98;9;0.1;6.453403527;3.58763677;6.70722426;3.981615619;0.1
dataset98;10;0.13;6.680702482;2.146873808;6.855194887;2.891891907;0.13
dataset99;1;5.00E-04;4.041606261;4.477050909;4.04956613;4.539866019;5.00E-04
dataset99;2;0.001;4.228505811;6.197599799;4.236560105;6.32175717;0.001
dataset99;3;0.004;2.425435493;8.42869599;2.468370507;8.521860046;0.004
dataset99;4;0.007;4.6034045;7.365851404;4.630847609;7.620924547;0.007
dataset99;5;0.01;6.152363127;6.30375911;6.240371559;6.417384587;0.01
dataset99;6;0.03;2.224162218;2.482343013;2.35034353;2.720096127;0.03
dataset99;7;0.05;6.594579125;5.679781834;6.647193752;6.63E+00;0.05
dataset99;8;0.07;2.687202281;4.2170788;2.760199149;5.17602405;0.07
dataset99;9;0.1;5.635813782;7.877730881;5.752747124;8.732918959;0.1
dataset99;10;0.13;3.209615989;2.705960465;3.474012054;3.197647056;0.13
dataset100;1;5.00E-04;4.498606477;5.806570979;4.52081161;5.829088295;5.00E-04
dataset100;2;0.001;1.794022018;0.974304417;1.81850615;1.015147195;0.001
dataset100;3;0.004;5.065091615;1.743083828;5.106727831;1.839154037;0.004
dataset100;4;0.007;4.221284391;3.981232768;4.303854411;4.066009301;0.007
dataset100;5;0.01;4.659136027;4.424979799;4.730989493;4.564151929;0.01
dataset100;6;0.03;0.889819249;7.1079834;0.946236548;7.639735189;0.03
dataset100;7;0.05;6.244749222;6.821386284;6.455526932;7.06E+00;0.05
dataset100;8;0.07;0.916715494;3.612354719;1.098303684;3.997842342;0.07
dataset100;9;0.1;7.381396631;6.040768141;7.55039449;6.632491614;0.1
dataset100;10;0.13;0.279252154;6.964367257;0.620509045;7.345311945;0.13
dataset1001;1;5.00E-04;6.224844437;5.232145346;6.246450127;5.255287398;5.00E-04
dataset1001;2;1.00E-03;5.816177343;5.598903796;5.823833804;5.729512447;1.00E-03
dataset1001;3;0.004;3.256990277;4.419189868;3.317719635;4.485055871;0.004
dataset1001;4;0.007;4.42543099;2.832831189;4.463136431;3.018480788;0.007
dataset1001;5;0.01;7.401569297;3.075727213;7.497865792;3.179573153;0.01
dataset1001;6;0.03;7.172788035;2.60724311;7.231115195;3.121583259;0.03
dataset1001;7;0.05;3.587948862;2.713887226;3.649091697;3.53E+00;0.05
dataset1001;8;0.07;3.454440375;3.691547133;3.715997156;3.96E+00;0.07
dataset1001;9;0.1;6.637356612;5.093848279;6.872636321;5.518874306;0.1
dataset1001;10;0.13;4.308688776;4.247102611;4.482018326;4.997118979;0.13
dataset1002;1;5.00E-04;8.809264405;7.058275158;8.831450146;7.080812157;5.00E-04
dataset1002;2;0.001;4.207228937;4.562294212;4.226808853;4.613366955;0.001
dataset1002;3;0.004;3.156548506;4.144055939;3.211490878;4.216859494;0.004
dataset1002;4;0.007;6.595503554;9.607762319;6.645051127;9.749040681;0.007
dataset1002;5;0.01;3.514868975;3.661427143;3.566186081;3.856293936;0.01
dataset1002;6;0.03;6.197612202;2.000298736;6.320465061;2.244493297;0.03
dataset1002;7;0.05;7.060196075;5.130189543;7.214301282;5.45E+00;0.05
dataset1002;8;0.07;8.649212257;8.50667824;8.845150155;8.863934293;0.07
dataset1002;9;0.1;6.033474987;9.599843721;6.264128661;10.03339415;0.1
dataset1002;10;0.13;8.642309237;7.301954723;8.726711602;8.842195908;0.13
dataset1003;1;5.00E-04;5.193174046;7.443337099;5.202124277;7.499201583;5.00E-04
dataset1003;2;1.00E-03;5.89675976;2.313231321;5.905537038;2.427161857;1.00E-03
dataset1003;3;0.004;3.823462994;3.530374403;3.857663342;3.647332279;0.004
dataset1003;4;0.007;2.083775967;4.460560533;2.112144782;4.707310351;0.007
dataset1003;5;0.01;6.134741993;1.430001546;6.159128562;1.840063322;0.01
dataset1003;6;0.03;3.02097311;1.552527758;3.090071236;1.986692931;0.03
dataset1003;7;0.05;6.478216796;1.669624001;6.67827754;1.92E+00;0.05
dataset1003;8;0.07;4.71499515;2.676769997;4.873454221;3.12E+00;0.07
dataset1003;9;0.1;4.255521282;7.035387463;4.474932066;7.491153575;0.1
dataset1003;10;0.13;0.92851316;1.525164222;1.130813871;2.167771948;0.13
dataset1004;1;5.00E-04;6.968652875;9.881831083;6.97848738;9.932672484;5.00E-04
dataset1004;2;1.00E-03;9.177216069;6.679499951;9.185179029;6.805081381;1.00E-03
dataset1004;3;0.004;9.183355803;7.210382738;9.210771266;7.356285799;0.004
dataset1004;4;0.007;5.877081632;9.873367008;5.897342523;10.21886021;0.007
dataset1004;5;0.01;5.641766084;3.760170974;5.701043421;3.92886951;0.01
dataset1004;6;0.03;8.36824056;4.643315341;8.408854003;5.381987016;0.03
dataset1004;7;0.05;6.131159311;5.241595139;6.188103048;6.12E+00;0.05
dataset1004;8;0.07;8.093117808;6.306059395;8.315622814;6.62E+00;0.07
dataset1004;9;0.1;6.900032959;6.085514898;7.017817749;6.93452095;0.1
dataset1004;10;0.13;6.965710745;7.45903372;7.169482825;8.097001394;0.13
dataset1005;1;5.00E-04;8.397853437;2.72430998;8.413813233;2.755638701;5.00E-04
dataset1005;2;0.001;6.143630664;7.210638902;6.164422334;7.258735086;0.001
dataset1005;3;0.004;7.081052004;4.897904005;7.132996069;4.974909916;0.004
dataset1005;4;0.007;2.509976949;3.994502507;2.545363601;4.192317208;0.007
dataset1005;5;0.01;4.829860263;5.259528223;4.911688711;5.38173511;0.01
dataset1005;6;0.03;6.157881022;6.334036081;6.217703189;6.83552243;0.03
dataset1005;7;0.05;3.898061868;4.385277308;4.049129065;4.72E+00;0.05
dataset1005;8;0.07;6.511142605;3.758678521;6.721319368;4.091731514;0.07
dataset1005;9;0.1;7.464987291;6.391648095;7.535479842;7.810237706;0.1
dataset1005;10;0.13;5.283178389;3.207940013;5.519191099;3.758757804;0.13
dataset1006;1;5.00E-04;1.846077062;8.859894215;1.85536009;8.913755953;5.00E-04
dataset1006;2;0.001;0.936982639;8.612259745;0.967973365;8.644527462;0.001
dataset1006;3;0.004;6.027302717;8.594706727;6.084327652;8.664851481;0.004
dataset1006;4;0.007;7.299067143;9.087886181;7.333478748;9.291305924;0.007
dataset1006;5;0.01;6.336781246;8.425114683;6.412341897;8.557458699;0.01
dataset1006;6;0.03;8.294270903;8.28600014;8.34479893;8.879730036;0.03
dataset1006;7;0.05;2.379014891;8.170712404;2.478405637;8.67E+00;0.05
dataset1006;8;0.07;7.594693441;9.061088104;7.72105161;9.615068905;0.055659572
dataset1006;9;0.1;4.624216474;8.290242396;4.83622458;8.761922474;0.1
dataset1006;10;0.13;1.416493967;7.730908775;1.625702765;8.352297557;0.13
dataset1007;1;5.00E-04;2.053426727;3.382121226;2.073404874;3.407148573;5.00E-04
dataset1007;2;0.001;1.965761633;6.95749218;1.993809618;6.993145366;0.001
dataset1007;3;0.004;2.891684037;6.767403017;2.914288125;6.944362162;0.004
dataset1007;4;0.007;1.872167994;8.652558908;1.905744181;8.861039996;0.007
dataset1007;5;0.01;2.22956192;3.382152626;2.266355711;3.653937607;0.01
dataset1007;6;0.03;1.816855223;6.885218551;1.973382295;7.076878687;0.03
dataset1007;7;0.05;2.700011222;6.668993634;2.833393671;7.04E+00;0.05
dataset1007;8;0.07;3.097697895;5.325774948;3.359540181;5.593111447;0.052067849
dataset1007;9;0.1;1.716682461;5.342569237;2.002252218;5.692746374;0.1
dataset1007;10;0.13;2.552454076;8.366048551;2.867532511;8.778644228;0.13
dataset1008;1;5.00E-04;7.37114212;7.748997796;7.377207146;7.831437676;5.00E-04
dataset1008;2;0.001;6.617792614;7.096512512;6.6439276;7.134775398;0.001
dataset1008;3;0.004;1.07464168;8.14452335;1.131056372;8.215426866;0.004
dataset1008;4;0.007;4.958238028;8.003790118;5.00294636;8.160360485;0.007
dataset1008;5;0.01;5.253867505;7.517439147;5.315802024;7.678899995;0.01
dataset1008;6;0.03;2.964616145;7.047295329;3.114169999;7.247891965;0.03
dataset1008;7;0.05;7.678166788;6.324289997;7.752266043;7.00E+00;0.05
dataset1008;8;0.07;7.652724762;5.707341379;7.724989018;6.676008374;0.07
dataset1008;9;0.1;3.070735093;8.51569515;3.198714761;9.297069265;0.098780801
dataset1008;10;0.13;3.503350055;7.350506958;3.772681076;7.833184368;0.13
dataset1009;1;5.00E-04;2.645861208;3.216465734;2.655855768;3.26649295;5.00E-04
dataset1009;2;0.001;3.188161492;3.832716923;3.21568289;3.869052287;0.001
dataset1009;3;0.004;2.729862091;4.341821654;2.743189328;4.64195888;0.004
dataset1009;4;0.007;3.637590957;3.273769219;3.666485616;3.516028522;0.007
dataset1009;5;0.01;3.280363941;3.997711356;3.3450842;4.152222482;0.01
dataset1009;6;0.03;2.725924515;3.450997565;2.85112916;3.690605289;0.03
dataset1009;7;0.05;2.750644982;3.338294151;2.881505679;3.72E+00;0.05
dataset1009;8;0.07;3.381022048;3.59028515;3.524199173;4.079190065;0.07
dataset1009;9;0.1;3.922161875;3.934377837;4.11813361;4.444655506;0.1
dataset1009;10;0.13;2.548332666;4.019074601;2.880771308;4.410124206;0.13
dataset1010;1;5.00E-04;3.026982306;3.732751922;3.043605141;3.762831027;5.00E-04
dataset1010;2;0.001;1.460584767;6.374329236;1.490939443;6.407273089;0.001
dataset1010;3;0.004;3.949727844;7.532573944;3.984280256;7.648340102;0.004
dataset1010;4;0.007;3.462666925;5.363323477;3.538929658;5.455111428;0.007
dataset1010;5;0.01;3.16271163;8.976135546;3.189878903;9.344225493;0.01
dataset1010;6;0.03;1.643136459;3.23993308;1.739768952;3.55038766;0.03
dataset1010;7;0.05;3.417113746;6.784147488;3.628828992;7.02E+00;0.05
dataset1010;8;0.07;0.798139865;6.690463439;1.047411979;6.971281051;0.07
dataset1010;9;0.1;2.605021497;7.803411343;2.881165198;8.165541638;0.1
dataset1010;10;0.13;1.642781973;5.621198458;1.72086809;7.286027036;0.13
dataset1011;1;5.00E-04;7.700948688;5.548382819;7.708574887;5.613946272;5.00E-04
dataset1011;2;0.001;4.571952459;2.711352587;4.594853727;2.755018291;0.001
dataset1011;3;0.004;5.016495772;5.596589928;5.038137741;5.781415989;0.004
dataset1011;4;0.007;7.952392521;4.136679164;7.990176551;4.321942625;0.007
dataset1011;5;0.01;4.43411958;6.065938322;4.473984586;6.316784888;0.01
dataset1011;6;0.03;4.228085064;5.812285693;4.397237502;5.989640512;0.03
dataset1011;7;0.05;7.631291455;4.158736723;7.703976936;4.85E+00;0.05
dataset1011;8;0.07;7.96867439;3.572500552;8.114141633;4.053708544;0.07
dataset1011;9;0.1;8.786474556;3.029046419;9.062124605;3.39182524;0.1
dataset1011;10;0.13;5.390468838;2.122717843;5.688729883;2.558577646;0.13
dataset1012;1;5.00E-04;5.988671598;6.959355509;5.999592262;7.005140274;5.00E-04
dataset1012;2;1.00E-03;6.412086496;9.346602905;6.441586905;9.380500741;1.00E-03
dataset1012;3;0.004;8.033566848;6.558048847;8.04678218;6.860727596;0.004
dataset1012;4;0.007;0.92886846;8.851860632;0.988785355;8.968689116;0.007
dataset1012;5;0.01;3.609789232;8.687203912;3.640744295;9.010252836;0.01
dataset1012;6;0.03;4.116809893;6.936771675;4.272185421;7.129852274;0.03
dataset1012;7;0.05;2.432558987;5.280399261;2.488734205;6.17E+00;0.05
dataset1012;8;0.07;5.932524801;8.848410762;6.016710216;9.68E+00;0.07
dataset1012;9;0.1;0.985824257;6.607882877;1.075779865;7.71954231;0.1
dataset1012;10;0.13;8.985700038;6.912762294;9.059819824;8.666679936;0.13
dataset1013;1;5.00E-04;2.549218004;6.159534007;2.553950543;6.265185541;5.00E-04
dataset1013;2;0.001;2.015779975;4.802484204;2.047114173;4.834398216;0.001
dataset1013;3;0.004;2.983226718;5.648151414;3.041716902;5.716538957;0.004
dataset1013;4;0.007;3.756450646;6.637257567;3.787509065;6.862639286;0.007
dataset1013;5;0.01;3.686138871;6.393429355;3.781073083;6.498765459;0.01
dataset1013;6;0.03;1.777554263;3.65820506;1.875778022;3.963630146;0.03
dataset1013;7;0.05;2.224604999;3.709281943;2.294611272;4.42E+00;0.05
dataset1013;8;0.07;3.698203027;5.764108925;3.87046734;6.170461225;0.07
dataset1013;9;0.1;3.664197046;6.591435974;3.768100629;7.55386669;0.063419345
dataset1013;10;0.13;2.355065594;4.509311061;2.565786381;5.126241178;0.13
dataset1014;1;5.00E-04;0.928567558;5.883085673;0.941902642;5.92058075;5.00E-04
dataset1014;2;0.001;0.576155149;1.828142976;0.586046838;1.92923795;0.001
dataset1014;3;0.004;1.977107045;5.3603011;2.03344427;5.431302113;0.004
dataset1014;4;0.007;3.324044464;7.350699205;3.386485984;7.4628041;0.007
dataset1014;5;0.01;1.866695311;9.714327289;1.888498517;10.17297543;0.01
dataset1014;6;0.03;2.217959644;5.92894662;2.337162392;6.180618671;0.03
dataset1014;7;0.05;0.294209313;8.862890422;0.363293705;9.59E+00;0.05
dataset1014;8;0.07;2.01576485;8.008011902;2.136292405;8.588791954;0.07
dataset1014;9;0.1;0.155338316;1.759368259;0.372150238;2.220597508;0.1
dataset1014;10;0.13;0.882525316;9.007098619;0.994605735;10.16698007;0.13
dataset1015;1;5.00E-04;8.393637523;4.885161858;8.415732781;4.907791148;5.00E-04
dataset1015;2;1.00E-03;4.193394491;5.079132225;4.212211634;5.132275253;1.00E-03
dataset1015;3;0.004;3.429232991;5.64809949;3.480916495;5.725493623;0.004
dataset1015;4;0.007;5.854011089;4.610644479;5.902305217;4.755589637;0.007
dataset1015;5;0.01;5.023679774;8.116322194;5.089014003;8.26938132;0.01
dataset1015;6;0.03;7.38863286;3.859343191;7.482056601;4.18046071;0.03
dataset1015;7;0.05;6.15727926;5.786940992;6.212600781;6.69E+00;0.05
dataset1015;8;0.07;6.782125317;4.294694386;6.98338906;4.64E+00;0.07
dataset1015;9;0.1;3.105257246;7.846364258;3.1838717;9.118394975;0.079121802
dataset1015;10;0.13;3.978247205;5.97087262;4.225737437;6.496145876;0.13
dataset1016;1;5.00E-04;0.862706729;3.619427234;0.877179054;3.653975931;5.00E-04
dataset1016;2;1.00E-03;7.151140514;2.198085917;7.178156274;2.235101346;1.00E-03
dataset1016;3;0.004;4.151646063;5.749764773;4.168207873;5.991284275;0.004
dataset1016;4;0.007;5.215620306;0.552322085;5.254219855;0.733671356;0.007
dataset1016;5;0.01;1.27074438;4.387708208;1.305040606;4.679285474;0.01
dataset1016;6;0.03;4.189154111;2.186676511;4.255059358;2.641875475;0.03
dataset1016;7;0.05;8.709600141;5.828238554;8.774081664;6.60E+00;0.05
dataset1016;8;0.07;2.337235505;4.206729377;2.406868989;5.21E+00;0.07
dataset1016;9;0.1;7.658893852;4.168149378;7.888218815;4.604211803;0.1
dataset1016;10;0.13;3.951576412;4.754413453;4.122148202;5.516555894;0.13
dataset1017;1;5.00E-04;2.194086427;4.175535591;2.214851794;4.199614145;5.00E-04
dataset1017;2;0.001;2.286300053;4.818618529;2.296778026;4.914056834;0.001
dataset1017;3;0.004;2.594171335;8.258494883;2.614133926;8.458869675;0.004
dataset1017;4;0.007;3.145946139;8.327172717;3.199274436;8.458435114;0.007
dataset1017;5;0.01;1.363130876;7.688089742;1.418968756;7.867179636;0.01
dataset1017;6;0.03;1.61177105;5.964565664;1.746986165;6.18643435;0.03
dataset1017;7;0.05;2.231775615;6.244147189;2.343601038;6.69E+00;0.05
dataset1017;8;0.07;2.778353227;5.121018368;2.936208089;5.564463688;0.07
dataset1017;9;0.1;1.049454735;6.051706166;1.226955962;6.615082551;0.1
dataset1017;10;0.13;3.067716784;5.001270419;3.246630037;5.727879531;0.13
dataset1018;1;5.00E-04;5.799495417;1.701423559;5.817657503;1.728953438;5.00E-04
dataset1018;2;0.001;7.162257787;1.986530022;7.16978663;2.119352558;8.39E-04
dataset1018;3;0.004;7.00700147;0.756804338;7.021508153;1.032539329;0.004
dataset1018;4;0.007;5.697256081;0.953018573;5.767772944;1.052285609;0.007
dataset1018;5;0.01;5.662127112;0.716301075;5.715227536;0.904623488;0.01
dataset1018;6;0.03;8.605665843;0.69438919;8.696619365;1.024227986;0.03
dataset1018;7;0.05;7.962525646;1.014682997;8.037724784;1.68E+00;0.05
dataset1018;8;0.07;6.543980502;1.313624121;6.679935408;1.828500723;0.07
dataset1018;9;0.1;5.09572106;1.455341114;5.248713788;2.108966952;0.098324891
dataset1018;10;0.13;9.429797276;1.23219127;9.760593446;1.625182519;0.13
dataset1019;1;5.00E-04;6.583837274;3.977673069;6.595102738;4.022056502;5.00E-04
dataset1019;2;1.00E-03;4.834216204;5.979327203;4.860805414;6.016936444;1.00E-03
dataset1019;3;0.004;2.383147197;2.584070569;2.444267161;2.649515633;0.004
dataset1019;4;0.007;6.915158547;4.624145574;6.987104666;4.721440607;0.007
dataset1019;5;0.01;7.650882638;3.52650888;7.681713868;3.850855338;0.01
dataset1019;6;0.03;6.917177342;8.847564735;7.068220759;9.046183123;0.03
dataset1019;7;0.05;6.677371371;9.041032343;6.77249765;9.57E+00;0.05
dataset1019;8;0.07;3.172472882;7.29817333;3.255255864;8.14E+00;0.07
dataset1019;9;0.1;1.955096023;7.192422253;2.118498882;7.804406648;0.1
dataset1019;10;0.13;6.822840424;5.939111956;7.147337569;6.339731813;0.13
dataset1020;1;5.00E-04;3.086415211;3.34694366;3.091176197;3.451963912;5.00E-04
dataset1020;2;0.001;2.662191126;4.026962125;2.690562709;4.06220866;0.001
dataset1020;3;0.004;3.177122447;8.831531939;3.207064139;8.965124922;0.004
dataset1020;4;0.007;3.2614945;5.875133201;3.337679909;5.967014312;0.007
dataset1020;5;0.01;3.427605932;5.073045242;3.479127505;5.267138696;0.01
dataset1020;6;0.03;3.218774762;6.551367028;3.277760865;7.059961395;0.03
dataset1020;7;0.05;2.806515013;6.564272741;3.020543654;6.80E+00;0.05
dataset1020;8;0.07;3.580914403;2.700352621;3.822999645;2.989506968;0.07
dataset1020;9;0.1;3.590936326;0.506092203;3.866008298;0.869633421;0.1
dataset1020;10;0.13;3.182466052;1.283300049;3.330205189;2.163229377;0.13
dataset1021;1;5.00E-04;2.996155512;8.231622827;3.012773465;8.261710768;5.00E-04
dataset1021;2;1.00E-03;0.844935704;7.555606659;0.864396462;7.60699212;1.00E-03
dataset1021;3;0.004;2.038739844;7.33544549;2.094959497;7.406594987;0.004
dataset1021;4;0.007;0.168283204;7.832110933;0.218012479;7.972873091;0.007
dataset1021;5;0.01;0.779925203;8.000171569;0.868555472;8.11299984;0.01
dataset1021;6;0.03;1.61466501;5.615704482;1.701187511;5.962435097;0.03
dataset1021;7;0.05;0.718758246;4.184561582;0.913038542;4.44E+00;0.05
dataset1021;8;0.07;0.338458551;5.307975691;0.554851183;5.63E+00;0.07
dataset1021;9;0.1;1.694967806;6.269432872;1.858969268;6.879183535;0.1
dataset1021;10;0.13;0.784680762;6.663862591;0.942713697;7.486475924;0.13
dataset1022;1;5.00E-04;4.212757849;4.6675456;4.218047605;4.762067928;5.00E-04
dataset1022;2;1.00E-03;7.617981397;3.715410055;7.639063456;3.762843753;1.00E-03
dataset1022;3;0.004;5.336241362;2.837325629;5.370898329;2.952742539;0.004
dataset1022;4;0.007;7.244085242;1.875650288;7.311047991;1.98018602;0.007
dataset1022;5;0.01;5.00991228;4.836901357;5.049603952;5.088843371;0.01
dataset1022;6;0.03;8.053000825;4.72508699;8.202955545;4.925147381;0.03
dataset1022;7;0.05;6.423677609;3.706912721;6.548952092;4.11E+00;0.05
dataset1022;8;0.07;5.984780972;2.510437774;6.211370833;2.82E+00;0.07
dataset1022;9;0.1;5.900163498;3.002266369;6.164008887;3.381276215;0.1
dataset1022;10;0.13;6.564921256;3.481434746;6.761000472;4.144432094;0.13
dataset1023;1;5.00E-04;7.133743726;7.085672196;7.148542112;7.119459665;5.00E-04
dataset1023;2;0.001;2.231387231;6.811195095;2.247912622;6.871708036;0.001
dataset1023;3;0.004;3.971962833;8.082815111;4.022170549;8.16248414;0.004
dataset1023;4;0.007;2.26975382;8.111889321;2.3125858;8.275318609;0.00437051
dataset1023;5;0.01;4.500439411;7.893158491;4.523650627;8.323984685;0.007445446
dataset1023;6;0.03;6.361532749;8.059737478;6.503630764;8.270859358;0.021910138
dataset1023;7;0.05;2.165967601;7.282474026;2.216221929;8.28E+00;0.046809583
dataset1023;8;0.07;8.99338358;7.442980374;9.088380629;8.179845368;0.07
dataset1023;9;0.1;4.133258722;7.33929425;4.373169175;7.756116438;0.1
dataset1023;10;0.13;6.242570199;6.76199305;6.526043932;7.220589331;0.13
dataset1024;1;5.00E-04;6.187896332;7.046496883;6.201391399;7.083547461;5.00E-04
dataset1024;2;1.00E-03;8.339140114;4.732174982;8.358382294;4.784144145;1.00E-03
dataset1024;3;0.004;8.225779113;5.308804706;8.248239877;5.486893037;0.004
dataset1024;4;0.007;7.622721801;3.205669888;7.685513906;3.317148871;0.007
dataset1024;5;0.01;8.915486426;3.543704851;8.99892196;3.663557863;0.01
dataset1024;6;0.03;9.106767274;1.864446062;9.208661062;2.158870293;0.03
dataset1024;7;0.05;8.171245784;7.529571851;8.341803188;7.82E+00;0.05
dataset1024;8;0.07;9.408152969;7.835830976;9.509035375;8.53E+00;0.07
dataset1024;9;0.1;8.842172188;9.305372561;9.070411009;9.74351012;0.1
dataset1024;10;0.13;9.440220345;9.109936528;9.687171953;9.636355453;0.13
dataset1025;1;5.00E-04;7.307287968;1.731865058;7.312582574;1.826300796;5.00E-04
dataset1025;2;1.00E-03;7.039497064;1.472273655;7.068756241;1.506450967;1.00E-03
dataset1025;3;0.004;6.803475101;5.012300306;6.85214027;5.094494616;0.004
dataset1025;4;0.007;5.865553181;3.42169418;5.937006952;3.519659618;0.007
dataset1025;5;0.01;6.421797365;7.112865404;6.466208221;7.338035578;0.01
dataset1025;6;0.03;6.106192079;2.031040261;6.14286745;2.849027882;0.03
dataset1025;7;0.05;2.571392632;6.72808093;2.73283221;7.04E+00;0.05
dataset1025;8;0.07;6.761302381;7.096244891;6.964846966;7.44E+00;0.07
dataset1025;9;0.1;8.728692351;6.949237174;9.02953293;7.28163914;0.1
dataset1025;10;0.13;4.200666813;6.775464109;4.332962565;7.75811093;0.13
dataset1026;1;5.00E-04;5.0624693;8.557828614;5.079351635;8.587445372;5.00E-04
dataset1026;2;0.001;8.356915283;8.312302952;8.365016283;8.435744509;0.001
dataset1026;3;0.004;7.18201065;6.88893605;7.242715067;6.954829113;0.004
dataset1026;4;0.007;4.23648511;7.771668909;4.304731354;7.874238655;0.007
dataset1026;5;0.01;5.941719825;8.761290047;5.976993359;9.044788714;0.01
dataset1026;6;0.03;4.016956189;7.746899519;4.1677709;7.945819105;0.03
dataset1026;7;0.05;6.761889921;8.713383938;6.857372052;9.24E+00;0.05
dataset1026;8;0.07;8.433023842;8.383996213;8.608645059;8.782581311;0.07
dataset1026;9;0.1;6.264114617;7.885068077;6.543529519;8.242958795;0.1
dataset1026;10;0.13;0.987875108;6.577153167;1.340220805;6.946108999;0.13
dataset1027;1;5.00E-04;2.382851376;4.541266763;2.397876217;4.574544986;5.00E-04
dataset1027;2;1.00E-03;2.470689961;4.275428758;2.47773624;4.417347643;1.00E-03
dataset1027;3;0.004;3.080671147;4.649487654;3.099000487;4.867717007;0.004
dataset1027;4;0.007;1.928394613;3.473404853;1.954571181;3.740819593;0.007
dataset1027;5;0.01;2.959207005;4.31478174;3.014509574;4.495605165;0.01
dataset1027;6;0.03;3.149691027;3.768075951;3.215323536;4.225166501;0.03
dataset1027;7;0.05;2.871111885;5.151028305;3.076154202;5.39E+00;0.05
dataset1027;8;0.07;2.337394316;5.456423648;2.393992217;6.69E+00;0.017474659
dataset1027;9;0.1;3.041342238;4.32143627;3.222950701;4.872071401;0.1
dataset1027;10;0.13;1.900426835;4.937732329;1.992939677;6.342942641;0.076549041
dataset1028;1;5.00E-04;5.19102421;2.925454842;5.201954413;2.971199648;5.00E-04
dataset1028;2;0.001;6.333154487;2.64726971;6.350584572;2.704641776;0.001
dataset1028;3;0.004;5.498935421;1.198591227;5.546506927;1.282675174;0.004
dataset1028;4;0.007;8.063048923;1.591915306;8.128362591;1.699090424;0.007
dataset1028;5;0.01;5.653465299;2.383206367;5.746769646;2.490382509;0.01
dataset1028;6;0.03;9.071589888;2.139880882;9.221488386;2.34001631;0.03
dataset1028;7;0.05;6.737769183;3.284847081;6.956997474;3.51E+00;0.034510113
dataset1028;8;0.07;5.385672567;3.028459232;5.521209481;3.5449237;0.056085741
dataset1028;9;0.1;6.545943252;3.280081647;6.711112851;3.88551994;0.026787497
dataset1028;10;0.13;8.210480769;2.401331954;8.434422651;2.981839712;0.13
dataset1029;1;5.00E-04;3.529983701;0.597802472;3.544986153;0.631130356;5.00E-04
dataset1029;2;1.00E-03;3.599096228;3.382362101;3.617742527;3.435992045;1.00E-03
dataset1029;3;0.004;8.177332155;7.995400547;8.19866072;8.182942469;0.004
dataset1029;4;0.007;3.81993281;9.139061206;3.858666167;9.319783987;0.007
dataset1029;5;0.01;4.043183357;4.604079424;4.105050962;4.765714905;0.01
dataset1029;6;0.03;6.087114886;8.109909035;6.197828968;8.380877276;0.03
dataset1029;7;0.05;7.089165119;5.574274321;7.200754286;6.02E+00;0.05
dataset1029;8;0.07;3.040634848;9.239557114;3.24095206;9.59E+00;0.07
dataset1029;9;0.1;6.998287013;8.042396161;7.258122722;8.427254733;0.1
dataset1029;10;0.13;5.338069325;8.755170907;5.436642783;10.07398434;0.13
dataset1030;1;5.00E-04;7.046664387;2.9657804;7.06138203;2.999753231;5.00E-04
dataset1030;2;1.00E-03;2.120038816;2.657237134;2.150195312;2.690397486;1.00E-03
dataset1030;3;0.004;3.451952354;1.231288914;3.474148188;1.411502916;0.004
dataset1030;4;0.007;7.810859346;3.528278717;7.88013526;3.629323937;0.007
dataset1030;5;0.01;7.562827043;2.632173309;7.597910796;2.91720553;0.01
dataset1030;6;0.03;9.057436863;2.183740047;9.228691429;2.358917858;0.03
dataset1030;7;0.05;2.848016527;4.728352587;2.975080273;5.12E+00;0.05
dataset1030;8;0.07;9.217284686;4.981975046;9.304089767;5.79E+00;0.07
dataset1030;9;0.1;6.997719607;4.727829415;7.226362788;5.165192119;0.1
dataset1030;10;0.13;7.426869253;2.123557141;7.699638943;2.600149682;0.13
dataset1031;1;5.00E-04;2.232095206;5.900760488;2.249428189;5.929607225;5.00E-04
dataset1031;2;0.001;2.693467609;5.076779777;2.704595782;5.166641787;0.001
dataset1031;3;0.004;2.873863956;5.579400618;2.888810357;5.847023582;0.004
dataset1031;4;0.007;1.374959043;5.079273602;1.446941028;5.176520156;0.007
dataset1031;5;0.01;2.019409033;5.927833303;2.07724678;6.10073077;0.01
dataset1031;6;0.03;2.966799273;7.072728505;3.06621649;7.374487103;0.03
dataset1031;7;0.05;2.864242814;5.526758291;2.989133437;5.93E+00;0.05
dataset1031;8;0.07;1.346992573;5.435921762;1.607971105;5.704143057;0.07
dataset1031;9;0.1;1.613222257;5.77809083;1.737114559;6.585243478;0.1
dataset1031;10;0.13;1.448935495;7.045117961;1.677245288;7.61451973;0.13
dataset1032;1;5.00E-04;5.931481833;3.775546122;5.939277474;3.839684534;5.00E-04
dataset1032;2;0.001;6.489968638;3.667719862;6.497530578;3.799961055;0.001
dataset1032;3;0.004;4.731079489;5.018782521;4.792638632;5.083760684;0.004
dataset1032;4;0.007;4.972951784;4.055963664;5.035681061;4.167554302;0.007
dataset1032;5;0.01;5.336783146;5.087157069;5.365809318;5.431673745;0.01
dataset1032;6;0.03;7.027521722;4.689452787;7.148014623;4.93843011;0.03
dataset1032;7;0.05;8.851864149;1.909327203;9.032749453;2.19E+00;0.05
