i0,i1,num_features,size,num_points,avg_area,avg_side_length_0,avg_side_length_1
109,98,2,32,8,0.006840614546765681,0.15387899624391377,0.03702093242448257
102,38,3,48,12,0.19681074496845166,0.22565987835471604,0.8773064352771399
51,25,2,32,8,0.1273152361512131,0.24293500786376188,0.515445958766503
81,26,1,16,4,0.1754190005234986,0.29830089152047745,0.5880605975710154
89,19,1,16,4,0.12341739640574796,0.15141178896927876,0.8151108790530781
94,76,2,32,8,0.029347209400267214,0.3310883276239389,0.0882373472282616
89,70,1,16,4,0.27891557042429144,0.3078866581349118,0.9059034000170101
75,99,1,16,4,0.11077645463884357,0.21709644046597987,0.5102637998166664
86,80,1,16,4,0.0036610476804839536,0.09350825386684214,0.03915213394635053
100,83,3,48,12,0.12437512413311565,0.19390322143461405,0.6385406816142218
87,92,2,32,8,0.026776979977986566,0.1161140897008881,0.30624759964837356
104,47,3,48,12,0.08624379753816429,0.20560198675271954,0.43663678425316227
81,49,2,32,8,0.041788915593713685,0.06563082647376062,0.6345293961315646
94,53,1,16,4,0.12277552146083208,0.28192645993112464,0.43548775624262603
92,77,2,32,8,0.14284764765617594,0.16589281298769087,0.8637223225058523
76,26,1,16,4,0.2675043733904277,0.30156588730082934,0.8870511707565143
78,41,1,16,4,0.06549320176013551,0.1321789938955975,0.4954887295621706
76,96,2,32,8,0.16053622035050585,0.2418234375217514,0.6110976300584303
106,94,2,32,8,0.051503506981516164,0.11733799593577032,0.47205827970022085
101,49,1,16,4,0.13398072590163462,0.2329321727416005,0.5751920154467625
118,45,1,16,4,0.17050146597191934,0.34877675394957564,0.48885559040603255
118,106,1,16,4,0.008889317971255827,0.16054217576590446,0.05537060855720455
55,60,2,32,8,0.13404284787467463,0.2691177938803522,0.514591541090601
99,21,1,16,4,0.11427130060960645,0.3753734121507222,0.3044203369516314
109,37,1,16,4,0.028548705560029766,0.13917728830381826,0.20512474346898557
112,25,1,16,4,0.06643225142000493,0.17052248729000397,0.3895805912508479
51,107,1,16,4,0.016346914369637887,0.30814561695280673,0.05304931652537981
90,102,1,16,4,0.048150470257963485,0.12592483120985776,0.38237470557112907
109,49,1,16,4,0.21518954582112174,0.3560759011809158,0.6043361685175874
59,43,1,16,4,0.009684120952419379,0.3956024061235688,0.02447942884703913
62,99,1,16,4,0.060729687278022915,0.13261572288748624,0.45793730905910124
113,53,1,16,4,0.03655453561760072,0.16916294066340853,0.21609068436765355
66,64,3,48,12,0.15490658883045758,0.22815070720256317,0.5695032090858714
55,97,1,16,4,0.3691297267484222,0.38863559786454616,0.9498093555420457
63,84,1,16,4,0.08220255059399888,0.10959306420722648,0.7500707384051637
77,31,2,32,8,0.03301466570697529,0.11730363343706385,0.5944700363262863
76,46,1,16,4,0.12655582687869657,0.3051262555389762,0.4147654440787072
80,33,2,32,8,0.15021150421796112,0.24286079076213696,0.5352133298246766
83,23,1,16,4,0.026338048061944796,0.15389970367568573,0.17113774382208824
89,71,1,16,4,0.09744572211620639,0.37434666331773236,0.26030877703722943
86,41,1,16,4,0.03421030027964797,0.3182320116792763,0.10750112818356605
111,93,1,16,4,0.03010915301090922,0.03395412487415328,0.886759800834362
48,46,1,16,4,0.11251765007563205,0.1232664818595115,0.9128000440855444
77,49,3,48,12,0.09430528207012275,0.13227959633751585,0.7563209902609517
84,70,1,16,4,0.23349416060228073,0.3921870661140545,0.5953642554198275
65,57,1,16,4,0.22812575844537444,0.35719279528252024,0.6386628214741545
114,34,1,16,4,0.09287491770082947,0.2747165897070243,0.3380753881659544
121,35,2,32,8,0.08415643119920188,0.20752365193823197,0.3927927698506206
90,64,1,16,4,0.08001798902915745,0.08100052144938985,0.9878700482089329
67,101,1,16,4,0.04720247984910456,0.2921833898397921,0.16155086664914897
49,82,2,32,8,0.1443742403047996,0.19371627868224994,0.6448438455739294
76,61,1,16,4,0.021650732331172727,0.09234007323708404,0.23446735065483715
119,106,1,16,4,0.03497542848448992,0.04230979703618232,0.8266508216661919
92,106,2,32,8,0.08584863788081434,0.20921957668511482,0.6098589669304664
97,82,1,16,4,0.001958527524179841,0.09048972021499324,0.02164364658799478
68,39,3,48,12,0.1756879527699539,0.23889160517463312,0.6691644307852792
45,56,2,32,8,0.0905348732747453,0.18753775197215283,0.4932457045353966
100,23,2,32,8,0.1926095845888952,0.2490138876695045,0.7231208557770845
97,37,3,48,12,0.18804498600788064,0.22817958736703078,0.7865856443916854
61,83,1,16,4,0.033280786066113816,0.040982682121949665,0.812069497235008
88,41,1,16,4,0.02623955817896525,0.042101499123168296,0.6232452222710929
120,30,1,16,4,0.14672737182581533,0.24140420857803857,0.6078078451494058
94,105,2,32,8,0.07777900147390901,0.181473363582354,0.45068819656162873
99,60,2,32,8,0.15177134672227074,0.16653980182759476,0.6947041962675358
93,55,1,16,4,0.06024147040728962,0.07653286417895977,0.787132051747399
94,39,1,16,4,0.08892701892229557,0.27291970569604285,0.32583583034248065
116,102,1,16,4,0.15926515565924967,0.25001133861314795,0.6370317304115822
63,62,2,32,8,0.03195654568596938,0.30847156989834357,0.10346992643057629
79,95,2,32,8,0.18700954678778864,0.22018029689615748,0.7976140219987515
63,39,2,32,8,0.16359200990779976,0.21550170417222514,0.7593251188883672
53,45,4,64,16,0.0058881673333023455,0.13340661806914977,0.2477854719036987
69,53,2,32,8,0.10342021743079728,0.25182287349333965,0.4093360825928096
60,38,2,32,8,0.07842808789733102,0.3131655748173312,0.24028472835573034
77,83,1,16,4,0.14921792199856693,0.15753511078559512,0.9472042216776178
120,104,1,16,4,0.0941223281065741,0.28000460658921256,0.3361456415060289
71,65,3,48,12,0.14189977870896756,0.29690284934376976,0.4587676888277444
82,40,1,16,4,0.056803916798831365,0.19775085559914984,0.2872499167031446
90,43,1,16,4,0.3311022731495096,0.34021455325403593,0.9732160778621299
56,23,2,32,8,0.03298494691382768,0.06644172093350242,0.42764191641426574
98,41,1,16,4,0.020469738102579346,0.2826879158975393,0.07241108286354425
71,103,2,32,8,0.04214406580155622,0.27948341782672337,0.18930964146146234
113,62,1,16,4,0.04175293132783088,0.3432377745349875,0.1216443364498474
51,73,1,16,4,0.12432514931687787,0.2243812847866824,0.5540798531173081
97,61,1,16,4,0.15472543131600244,0.18642632033798812,0.8299548638598218
117,77,1,16,4,0.0009174139549453319,0.31867082664340174,0.002878876502780514
65,45,1,16,4,0.08694861574962671,0.28236500363320793,0.3079298589798789
72,106,1,16,4,0.05582923425321882,0.22952155859544732,0.2432417878079285
82,86,2,32,8,0.08478713814409117,0.2250798740981299,0.45450732966993
95,79,1,16,4,0.06242003349245195,0.08560149051750088,0.7291933016013363
54,65,2,32,8,0.06599780319333547,0.10568919588844317,0.5792825172793863
52,68,1,16,4,0.0017308422142057133,0.06215776500409298,0.027845953182064065
107,78,2,32,8,0.029407769249396212,0.05058065929696731,0.46931958734252355
63,76,1,16,4,0.1905904063161597,0.23185907983969223,0.8220096726336283
66,22,1,16,4,0.05687547839800079,0.15574195984162387,0.3651904628389051
53,98,2,32,8,0.05719279926960921,0.20059923008970504,0.17270233233890853
70,72,1,16,4,0.0050221964947509135,0.0812238241591281,0.061831569083866
86,72,3,48,12,0.06258800429096195,0.1781361992562077,0.43281145244103075
120,69,1,16,4,0.07914133215278876,0.3540649509949887,0.22352207393131351
114,81,1,16,4,0.23475017269606743,0.23997045110947113,0.9782461616033622
77,54,1,16,4,0.024849181551656555,0.061732402832859634,0.4025306064780221
64,26,1,16,4,0.2890013329408043,0.2919124279550207,0.9900275057331065
112,45,1,16,4,0.02752615006536323,0.08311818622964573,0.33116880088446266
103,39,1,16,4,0.01506032813363186,0.2279653180290655,0.06606412003299411
75,68,1,16,4,0.16427744075932676,0.22272493438960872,0.7375799266011196
115,49,2,32,8,0.09693406407544504,0.1573843819571894,0.41867223379695595
52,81,1,16,4,0.020134426505481934,0.31821035185761914,0.06327395192501761
66,71,1,16,4,0.1115397115893347,0.1387150716737029,0.8040922319653028
70,85,2,32,8,0.13550677305850048,0.24647214640241177,0.5371951763361151
121,21,1,16,4,0.18749631802017214,0.24694334404133222,0.7592685631923324
62,77,1,16,4,0.1886631948141092,0.27361024691228586,0.6895326360879714
92,56,1,16,4,0.3297876490723392,0.3980882125073393,0.8284285711329851
46,28,1,16,4,0.036367036695083094,0.29771466119281875,0.12215399990506182
48,54,1,16,4,0.08640948707864936,0.1505887683386664,0.5738109689848772
89,38,2,32,8,0.05604561537315822,0.25443528436738694,0.21140692412769635
51,53,2,32,8,0.04091721791805019,0.1500216894163211,0.5595186020438405
65,107,2,32,8,0.037658066523956236,0.18581005198546485,0.34534938564732176
86,37,3,48,12,0.05537148016200306,0.24117646213390742,0.2515608158140156
88,36,2,32,8,0.06930576572888116,0.1673654155390465,0.3530851872906364
115,48,1,16,4,0.030610022190388646,0.3579516920170027,0.08551439446453202
84,32,1,16,4,0.0896449872622783,0.2964640452375562,0.30238063840235974
72,22,2,32,8,0.20381233480392708,0.23054697185414952,0.8784740600218823
104,50,1,16,4,0.0007227433361642819,0.0010680327530394607,0.6767052172393244
94,48,1,16,4,0.06255354465883944,0.1724160607556291,0.36280578726072754
103,98,1,16,4,0.18885597835831242,0.2353404404073789,0.8024799224111208
121,84,1,16,4,0.19384203306263045,0.2937257186743558,0.6599423228496271
62,96,1,16,4,0.04872890848479695,0.11399540931562768,0.4274637792639311
75,63,1,16,4,0.006897564207064181,0.010497644070284196,0.6570583038330664
45,19,2,32,8,0.20713615056922446,0.3450977113320206,0.6019249668957949
72,28,1,16,4,0.12796162299191902,0.21936516485501745,0.5833269975954991
89,45,1,16,4,0.1912031772181204,0.2402028396554412,0.7960071475107942
76,102,1,16,4,0.023988347609179905,0.10922134134782535,0.21963058971036453
69,63,2,32,8,0.06286002042588258,0.07614796066948948,0.8262309041447518
46,57,2,32,8,0.20441675413720228,0.32864026432841076,0.6203702791473931
111,24,2,32,8,0.1180085419103678,0.2972563547373992,0.4009187769721567
109,64,4,64,16,0.12369338136876618,0.24143639299768838,0.6331660503247507
83,87,1,16,4,0.07852290867738072,0.12794858477742999,0.6137067386401611
95,82,3,48,12,0.029335475427861534,0.07688370572124074,0.547585025778563
100,48,1,16,4,0.2748925179853927,0.36787956469212446,0.7472350855243839
85,61,1,16,4,0.012799410231887166,0.28689870327733047,0.044612994362385194
88,96,2,32,8,0.014996620365875048,0.1263859351809158,0.1351191071624891
54,108,1,16,4,0.19142664547713062,0.28145673190119425,0.6801281468170077
88,51,1,16,4,0.11548999460551614,0.2795178961983691,0.41317567202765026
48,91,6,96,24,0.07976712548219238,0.22436991061614955,0.4071534972060164
70,82,2,32,8,0.19938663722491898,0.34078929748790454,0.5647653532685384
84,76,2,32,8,0.09365964139576831,0.10068774695895044,0.7894973997059269
107,35,1,16,4,0.034187801597278474,0.03485431550206286,0.9808771483478154
58,91,1,16,4,0.004134777598805412,0.29033620569941654,0.014241343372400905
117,85,1,16,4,0.0712825674432427,0.2890655623013316,0.24659653981519725
93,75,1,16,4,0.05242794399249825,0.0697720305333629,0.7514177757436595
121,104,1,16,4,0.07690136332938051,0.17995456045859726,0.4273376742073367
59,37,2,32,8,0.08665415576699359,0.19797689211294456,0.547104170870294
111,85,1,16,4,0.1344658762448127,0.34490324577092935,0.38986549965412465
118,108,1,16,4,0.12260890240167355,0.18295426817072524,0.6701614760212102
51,54,1,16,4,0.21576902021075417,0.3936604599151039,0.5481094551819772
97,83,3,48,12,0.1160236005771737,0.2787333732906448,0.3992255358611286
74,52,2,32,8,0.023505109940993616,0.13606511164212098,0.23349958136121796
80,73,1,16,4,0.05493936419993932,0.27824896667236665,0.19744678608143573
63,38,1,16,4,0.11556660413135955,0.13072127765402808,0.8840688081187711
65,27,2,32,8,0.10708301076145273,0.345965279029095,0.29596428410386455
60,35,1,16,4,0.00947556438458507,0.032146117692900766,0.2947654355996363
88,61,1,16,4,0.16738402030358293,0.27015557016205705,0.6195838205489341
89,30,3,48,12,0.08243625787193502,0.15360351446257633,0.5343410577279256
119,103,1,16,4,0.04820733974590869,0.2611311348315324,0.1846096972580824
106,106,1,16,4,0.22626322567154578,0.36948137901895706,0.6123805921486962
86,102,1,16,4,0.009248152091204291,0.23932635517274647,0.03864243068645301
56,38,1,16,4,0.1608278010103987,0.3198779795546338,0.5027785946201089
81,73,1,16,4,0.16989925039298123,0.17516953767102805,0.969913220368575
95,45,1,16,4,0.06438121824132104,0.29076801272979047,0.22141781565618857
72,26,2,32,8,0.14121516734507522,0.14794784494972857,0.7354282607124949
71,28,2,32,8,0.05591602772099472,0.1932823351313706,0.3757322509075731
113,90,1,16,4,0.020850791854983935,0.32672567807319197,0.06381742622112796
57,84,3,48,12,0.19584131524277337,0.24410207275144558,0.800116591619334
100,90,2,32,8,0.033334334327734846,0.23284160503097162,0.25248056237119876
109,26,1,16,4,0.0347148573543621,0.09902068020400367,0.3505818914073515
100,25,1,16,4,0.005402418663662526,0.03718782115871555,0.14527386911444218
48,20,2,32,8,0.10529616160850486,0.15530904379329957,0.7825492964186309
71,102,2,32,8,0.04241162186197928,0.0718698195160119,0.5508262592802255
96,36,1,16,4,0.06072175244297937,0.12674158740089325,0.4790988789726285
52,97,5,80,20,0.10330745320067865,0.1646948517918286,0.567937688402722
99,66,1,16,4,0.07801602561142465,0.14398612305927294,0.541830170531842
102,30,1,16,4,0.14201602439965988,0.3955554964831478,0.3590293287852475
105,73,1,16,4,0.08863901982448195,0.24323758482953828,0.3644133363953621
83,85,1,16,4,0.22441441243112925,0.2400267551152382,0.9349558232513981
45,104,1,16,4,0.05192992821429467,0.11232841960343976,0.46230444973432583
49,68,2,32,8,0.23316224476176928,0.3527510273893091,0.6808837024234415
47,50,2,32,8,0.03648752926790509,0.14432069957742244,0.23507251704914367
105,45,1,16,4,0.06967821544158886,0.07085076534319512,0.9834504271629738
77,73,3,48,12,0.07352364104847638,0.17320795887465992,0.4860736517787589
61,84,3,48,12,0.09387856245219266,0.18804431433760568,0.468667890370184
84,20,2,32,8,0.10179860519872225,0.2018847618764008,0.5043598007707546
82,31,1,16,4,0.013365194018152995,0.27603674259740796,0.04841817032178852
113,103,2,32,8,0.03465382963568461,0.2688153396839472,0.13099688556093447
49,28,1,16,4,0.02335669859251766,0.06550936708249733,0.3565398298399689
95,63,2,32,8,0.06216419380035213,0.08070366659865602,0.7664679987212093
92,40,2,32,8,0.2453166044344393,0.3535110209176393,0.7165568140914331
92,86,1,16,4,0.28948560466193424,0.3717268781224252,0.77875887297715
46,47,1,16,4,0.10616635265011323,0.3605153987363421,0.29448493191203884
72,104,4,64,16,0.16977004267204182,0.20408202693452449,0.7603249019146898
48,50,2,32,8,0.18015188399576168,0.35928158507895613,0.502534103581147
83,75,1,16,4,0.1384191154939591,0.1891265723660478,0.7318861319289063
59,51,1,16,4,0.05029234503684269,0.08020827970412725,0.6270218638569656
72,57,1,16,4,0.13344864707159135,0.13732904459148187,0.9717437958486226
72,72,2,32,8,0.16297171178724343,0.19615469666035157,0.7130249204910433
86,30,1,16,4,0.0085330083121756,0.018477939378133357,0.46179436665289053
117,61,1,16,4,0.19457746892600236,0.2758575293740826,0.7053549321908896
89,69,1,16,4,0.16180081392084553,0.20227252696455444,0.7999149283837195
107,63,3,48,12,0.0884844780292968,0.22647396276335918,0.45366543505889495
94,81,2,32,8,0.05746575518449448,0.15094471835117584,0.4104460379080752
96,65,1,16,4,0.12850595192200295,0.20535142593274003,0.6257855349107402
118,48,2,32,8,0.07188311856314727,0.19054766185433225,0.2860517403767293
65,95,2,32,8,0.14230679368327176,0.3745029946392453,0.3848756454875151
81,84,1,16,4,0.05761940866149921,0.06205776512189587,0.9284802401169507
54,39,2,32,8,0.11444773694230959,0.21401443758781458,0.4699170063555973
57,98,2,32,8,0.2426096605909458,0.2693623872221904,0.8802035152330643
63,83,2,32,8,0.11565434630173226,0.16604265268637608,0.6565529148711446
76,53,1,16,4,0.0072945433377361694,0.313047200100943,0.02330173640072175
90,47,1,16,4,0.145235762509854,0.1843574549801339,0.7877943559456515
110,99,1,16,4,0.2664500037886345,0.3135484946742082,0.8497888151735147
121,93,3,48,12,0.10288278217188394,0.10835698530714073,0.7848814737232921
67,102,2,32,8,0.2075036566280794,0.2713188804759685,0.7544627704752767
88,91,2,32,8,0.17879971223356667,0.24010105953433403,0.7175614821821528
66,32,2,32,8,0.038651232195877114,0.21219517540971822,0.21893722406607985
93,99,2,32,8,0.15323579489173236,0.19418919412128144,0.6616582364766446
89,58,1,16,4,0.04831849818807961,0.05673147210721474,0.8517053479022056
104,63,1,16,4,0.05623656711616231,0.3291173938775138,0.1708708447572711
107,37,2,32,8,0.07977695601808617,0.25727108212528194,0.22493570039771527
58,29,1,16,4,0.19011410500744597,0.32888214990082787,0.5780614881798041
74,83,3,48,12,0.09551910288338929,0.2603500736120565,0.518243865838698
117,95,3,48,12,0.138594351796897,0.19258763626908978,0.7247546682615097
113,23,2,32,8,0.08123187961062411,0.2102956474629869,0.3948266087057828
68,43,2,32,8,0.14466228389482513,0.2657764212698215,0.5727519408859996
86,89,1,16,4,0.07421269757789077,0.16460567946725213,0.4508513789930024
116,83,1,16,4,0.2978608659890646,0.3711277364731753,0.8025831451446734
61,46,1,16,4,0.07233513686956432,0.37370877653554846,0.19356017683112547
48,107,2,32,8,0.10282059921941283,0.20434439901880275,0.5010170719300582
80,50,3,48,12,0.02943929504733934,0.062289772195451544,0.48219358088220216
56,59,1,16,4,0.2219616997014765,0.29046754690375387,0.7641531801658492
116,23,2,32,8,0.019814846371579504,0.046399006301384826,0.5840087637322053
90,20,1,16,4,0.027969910495237713,0.06320295222515293,0.4425412027526541
72,78,1,16,4,0.015153589634249356,0.03648347658709383,0.41535486888357553
92,31,1,16,4,0.2448810388000897,0.35974967721797046,0.6806984253434578
49,97,2,32,8,0.026466666715932275,0.1367433346917455,0.24021085452666902
60,87,3,48,12,0.009593142529990956,0.10036423214488721,0.16343227623053203
58,69,2,32,8,0.10914579605850248,0.19928073424643866,0.5623844306221173
80,65,1,16,4,0.13560977340334154,0.15627636609033857,0.8677561220290322
53,86,1,16,4,0.16653518528807953,0.2518289707393393,0.6613027277963788
64,54,1,16,4,0.12121455431825925,0.29319518400780353,0.41342614384495846
117,89,1,16,4,0.017139941183706882,0.10287150288408498,0.1666150557071191
120,70,1,16,4,0.2808703911451323,0.29405088150065595,0.9551761576491167
69,43,3,48,12,0.08310894485602827,0.16751510644266165,0.3474583881796735
120,42,1,16,4,0.248167669911333,0.30564514374044105,0.8119470405264515
86,45,1,16,4,0.16851071173403495,0.27432182025718355,0.6142811081380692
101,96,2,32,8,0.10310464523421742,0.3734184609643014,0.270897684722176
87,108,1,16,4,0.01966273857840424,0.07471305175029386,0.2631767558380709
111,59,4,64,16,0.10946159956240642,0.13523241744997705,0.7472121995874019
98,65,1,16,4,0.20389533663792234,0.2422882601504952,0.8415403062091187
113,68,1,16,4,0.040966035046961495,0.17577500791037437,0.23305949767244272
64,44,2,32,8,0.12465108920879228,0.24976417141632679,0.5537843310410233
109,35,2,32,8,0.1679054683802417,0.32022331231283374,0.5192997751039012
107,53,1,16,4,0.010384831018329002,0.027649283641521194,0.3755913228339125
54,105,3,48,12,0.23618010372978857,0.24331072852389943,0.968543961716442
111,105,1,16,4,0.11269137418045451,0.2533896264551849,0.44473554721619735
115,66,1,16,4,0.11192555208089086,0.1271739672382175,0.8800979831920799
108,76,3,48,12,0.0863430726174601,0.1669968661306053,0.36016862882642303
53,48,1,16,4,0.005086622754715965,0.009158781372493152,0.5553820478773273
104,86,2,32,8,0.19293091573532148,0.29327547854956304,0.5564677850230577
89,43,1,16,4,0.10271018327134254,0.14020688101115653,0.732561644126223
65,24,1,16,4,0.10267223025171035,0.35657055153549866,0.2879436616668798
62,54,1,16,4,0.05196097619425712,0.0713232711756806,0.7285276647823533
55,25,1,16,4,0.01685130610182436,0.052398404977927804,0.32159960038712576
75,49,2,32,8,0.18389487969404517,0.18968161035787467,0.5589574150641194
95,60,1,16,4,0.1395963884937341,0.36067276327752396,0.3870444422395156
101,75,1,16,4,0.029467639602316322,0.04361552439193517,0.6756227286760561
46,45,1,16,4,0.271160045935587,0.3659579141885647,0.7409596443263915
92,60,1,16,4,0.17571524547504275,0.21296193742346148,0.8251016477448925
55,82,1,16,4,0.08173750713774773,0.2339149190446772,0.34943263760844623
91,79,1,16,4,0.021142259665394757,0.0487432219254984,0.4337476849131896
118,24,1,16,4,0.04994465417356587,0.36027959038134516,0.13862748683793313
65,99,1,16,4,0.11629485933719479,0.1288183895036088,0.9027815033655333
98,108,2,32,8,0.0637953857267386,0.1823824686683082,0.5290150435340331
95,49,1,16,4,0.01502957977696558,0.3511619493036644,0.04279956813877028
103,60,2,32,8,0.07042145122991783,0.12907871467824616,0.4776555508623286
87,103,3,48,12,0.059011299681752116,0.14053760356377745,0.4206883053801196
86,86,2,32,8,0.1437623500789632,0.15968011734941978,0.8880598873168681
97,70,1,16,4,0.24754412523650443,0.36267245316920693,0.6825556313233729
116,30,2,32,8,0.0762013966164967,0.13447350446862494,0.5807649112276003
88,105,1,16,4,0.11134027666817824,0.20756437520774895,0.5364132286994767
104,36,1,16,4,0.138346160664873,0.3706766677710034,0.3732259748011453
77,89,1,16,4,0.005112382160540967,0.050800058812669135,0.10063732759431332
112,42,2,32,8,0.15339255593990042,0.20233650985437102,0.7133451582033885
115,63,1,16,4,0.0425327704761094,0.09171860268621934,0.46373112139114525
66,29,2,32,8,0.07510951319820808,0.14150818391912745,0.5306174001573636
71,45,1,16,4,0.017914320725726015,0.25907592942296365,0.06914699009524483
60,81,2,32,8,0.15875279822267926,0.2161980872417768,0.7189145255226723
106,47,2,32,8,0.10556409232485005,0.15388569561575016,0.6950053435560721
80,44,1,16,4,0.13499740365652999,0.3098523221990934,0.4356830463571235
63,45,1,16,4,0.013950668569943824,0.1736579598796837,0.08033417287413336
106,59,1,16,4,0.24498896224540265,0.24657369378992122,0.9935729902076709
70,83,1,16,4,0.028881065811734424,0.3597593591474926,0.08027884494839199
70,97,2,32,8,0.13943091289305118,0.2639803231136568,0.534104309359936
46,31,2,32,8,0.10621094889288982,0.19758113165512992,0.5390545493934726
68,76,3,48,12,0.13075757116175138,0.2253711460346004,0.4561090730136706
111,53,1,16,4,0.15781409912313685,0.284715742774333,0.5542865230610765
106,90,3,48,12,0.04169224431442048,0.2034602291090509,0.4268372710458565
61,90,1,16,4,0.028332616591360636,0.0834921269897908,0.3393447695352769
69,28,2,32,8,0.03726052004002057,0.06523336309286343,0.3351088819275754
110,40,1,16,4,0.1688368167899699,0.38540975745677386,0.43807094533382696
101,78,4,64,16,0.1403313003895031,0.24836886845974693,0.49884864383477767
109,53,3,48,12,0.0747909374173993,0.16149118395083364,0.35274266950915845
66,25,2,32,8,0.019645114627177288,0.17963154138049564,0.11595999463471873
96,84,1,16,4,0.09061089211605382,0.1262748072608062,0.7175690391584393
56,45,2,32,8,0.0659753898870825,0.18720093523470815,0.30313275091969416
79,46,2,32,8,0.12197824279175194,0.19250738031605863,0.5952319242690249
88,23,1,16,4,0.03188917145296211,0.09135158367362495,0.34908175830748256
114,45,2,32,8,0.09629597727212914,0.19060142083262388,0.6241370947709264
103,50,2,32,8,0.05582474741342412,0.11202625346175887,0.5641462672282089
118,46,1,16,4,0.16419874723593728,0.307828445052464,0.5334099232056104
62,36,1,16,4,0.018126404852513368,0.02920381808478023,0.620686130830272
71,52,1,16,4,0.18280880115342085,0.31681825446442824,0.5770147350330355
76,49,1,16,4,0.1249135485387339,0.1535614467683395,0.8134434206469585
83,25,2,32,8,0.053141308983280566,0.21903817418631766,0.17568442488871305
111,107,1,16,4,0.09965691148798637,0.30387261836920487,0.32795620751489807
120,57,1,16,4,0.28890238941593344,0.36455603390955993,0.7924773218473327
53,41,1,16,4,0.12371888391514786,0.25979052863156493,0.47622553665382483
85,92,1,16,4,0.2918645772403636,0.2964908161587747,0.9843966872959271
58,75,2,32,8,0.14904360439450967,0.19594803770765523,0.6887900138509284
120,75,2,32,8,0.21346272049302484,0.3022680216345801,0.7065533653900804
60,104,2,32,8,0.037884455606606846,0.10656456733779152,0.6145694439860501
94,23,1,16,4,0.003740929669852738,0.006530579213806398,0.5728327530189024
99,67,1,16,4,0.06859791908289524,0.07156362308457709,0.9585584983843418
45,101,1,16,4,0.09433595021163248,0.3758028359682264,0.25102511525380944
53,27,1,16,4,0.23281038110384802,0.28656217942789386,0.8124253576261933
104,82,1,16,4,0.001350569568904806,0.05300178655492438,0.025481585748156732
102,61,1,16,4,0.17735647890259085,0.1901462169656103,0.9327373519856428
51,95,2,32,8,0.10708637891717725,0.17121135017319933,0.4767719225947291
72,41,1,16,4,0.0872602731608542,0.12590553797530646,0.6930614376785265
112,78,1,16,4,0.28281510580553204,0.30128891349237286,0.9386840774434653
107,105,1,16,4,0.020268327154969186,0.2995652932780466,0.06765913011210145
111,41,3,48,12,0.12153140371594275,0.17965147337920703,0.7711595836388069
66,24,1,16,4,0.02130761753290945,0.026182972300058616,0.8137967412073284
78,96,1,16,4,0.2033642990100556,0.25023680352385824,0.8126874070730619
67,50,1,16,4,0.1451215553095951,0.28924936667511103,0.5017177979601168
49,75,1,16,4,0.018563853306934785,0.199778667170861,0.09292210009118751
106,45,2,32,8,0.010167072052623882,0.1595502909189861,0.054571444291989124
112,87,1,16,4,0.2012069217362376,0.2084593491317701,0.9652093924991192
118,65,1,16,4,0.3471534843678731,0.3860562863367072,0.899230233140397
100,29,1,16,4,0.011580952441295676,0.02725974648019136,0.424837129344219
63,70,2,32,8,0.012340858361480632,0.0955661325398891,0.14294743703317536
59,97,1,16,4,0.08122504566636872,0.1456206799747175,0.5577851008556678
78,98,3,48,12,0.20470121239990946,0.3305241477915839,0.6002775990287704
103,28,1,16,4,0.00041885694697067646,0.18455798849658134,0.0022695140447872575
95,47,1,16,4,0.07839136717429562,0.11278026973728306,0.695080507937293
97,79,1,16,4,0.17949029083026216,0.2870515243956877,0.6252894535506552
109,85,2,32,8,0.13253188374505656,0.14524952742010555,0.9133559625692307
101,91,1,16,4,0.12408014008906755,0.3237627276702746,0.38324405339033607
90,104,2,32,8,0.20424535452381518,0.3081285666382083,0.7048669248773862
106,83,1,16,4,0.24154692259213212,0.3542567813263453,0.681841351597491
74,94,2,32,8,0.05542721388012336,0.2087500343116293,0.2504802988957602
115,81,1,16,4,0.22059502599691333,0.22173581991486024,0.9948551663038252
121,95,1,16,4,0.03632589434752851,0.17482073698470657,0.20778939028672738
115,60,3,48,12,0.08604033292590181,0.20299846757343806,0.3566023817446175
63,77,1,16,4,0.043434668200724086,0.25213196802490145,0.1722695798592042
64,92,1,16,4,0.19165008022367008,0.2851380319677599,0.6721308935924046
71,91,1,16,4,0.04086727255661,0.3193721865801873,0.1279612761343234
73,74,1,16,4,0.1696352788965358,0.298557029981124,0.5681838371290766
76,80,3,48,12,0.03997612331978331,0.1772518304696297,0.475598401956594
73,19,1,16,4,0.24540991904283327,0.3966957753692322,0.6186350707022612
111,104,2,32,8,0.10999882906940654,0.3074182355190369,0.3101243450276385
106,99,2,32,8,0.014642574915223807,0.21709895695049664,0.07201647713179327
109,38,3,48,12,0.0984432999143413,0.22026203006986597,0.34377998684770716
103,42,1,16,4,0.011825355969803414,0.04275683983361134,0.2765722634278376
65,51,2,32,8,0.08425990968052231,0.2728321340170623,0.40209162926735686
57,83,2,32,8,0.019635722554707524,0.05677798431093262,0.2842234450776919
95,80,1,16,4,0.001726728882402904,0.01209174747386399,0.14280226130550489
74,70,1,16,4,0.015305557291881084,0.08085997503318332,0.18928471454016638
60,100,2,32,8,0.1666521661608703,0.25683296486810203,0.5136185704516345
113,20,1,16,4,0.22801470809819524,0.3905500519638614,0.5838296703626966
48,82,1,16,4,0.061053342618459884,0.2650586155591288,0.23033902327479794
