datasetName;numQuery;queryArea;minX;minY;maxX;maxY;areaint;cardinality;executionTime;mbrTests
dataset1047;10;0.12999999948414329;3.639773251;4.635819665;3.882615108;5.171147475;0.0;0.0014985014985014985;31;10409
dataset1048;1;5.000000207633264E-4;3.423591919;3.219614845;3.428677625;3.317929616;5.000000207633264E-4;0.0;42;0
dataset1048;2;9.999999135523825E-4;1.500909822;2.927856036;1.510193254;3.03557481;0.3521419572755537;7.573643719854905E-4;42;5018
dataset1048;3;0.003999999962547499;1.859328011;5.94711552;1.88862841;6.083632431;4.0357044210171775;6.377805237772552E-4;46;5014
dataset1048;4;0.007000000004102123;3.223421509;8.080041685;3.284396133;8.194843541;0.662865932464542;0.006896001913341571;35;5017
dataset1048;5;0.009999999772900014;1.481851721;2.962126548;1.510058178;3.316655292;0.0;0.0026308446605811777;35;5018
dataset1048;6;0.030000000373035178;1.232654079;8.212185388;1.277720214;8.877873723;10.502444978167732;0.0;37;0
dataset1048;7;0.05001261344592326;1.173731069;8.293812421;1.276597978;8.78;10.683190233461085;0.0;33;0
dataset1048;8;0.07027004118662468;1.372534988;6.779672709;1.591904499;7.1;6.34083127471999;0.0;35;5019
dataset1048;9;0.09999999986846078;1.078998211;3.818338703;1.369329739;4.162772532;1.0279714619524298;0.012915055606489418;103;10037
dataset1048;10;0.12999999986517638;2.514382308;2.879854099;2.627705891;4.027011614;0.0;2.7902897915254915E-4;41;10037
dataset1049;1;4.999999933554516E-4;5.267874972;3.624797874;5.287568802;3.650186536;4.999999933554516E-4;0.0;52;4946
dataset1049;2;0.0010000000006892685;4.759447824;3.231293702;4.788693411;3.265486895;0.17217519580165846;0.0;53;4946
dataset1049;3;0.003999999968715883;4.728440373;2.185483879;4.765642508;2.293004589;0.6688698230642047;4.4178481063496527E-4;55;4946
dataset1049;4;0.006999999899069302;7.358548901;4.229316497;7.425023846;4.334619328;1.199366623965646;7.229205992208522E-4;39;4982
dataset1049;5;0.010000000114411186;8.873194801;1.165406064;8.937836945;1.320103905;8.2637706149849;0.0;51;5009
dataset1049;6;0.030000000032681905;9.176397439;4.708684521;9.296362891;4.958756517;4.116317276274798;0.0067472589260612875;84;4979
dataset1049;7;0.04927772361280262;4.902493892;4.869538105;5.066500458;5.17;0.24554632960251283;0.0;51;0
dataset1049;8;0.07000000094146312;6.535557411;1.668547012;6.592994847;2.887264382;0.9204333967719925;0.01120526928792321;27;5009
dataset1049;9;0.09999999987357312;4.448166151;1.998406478;4.735437526;2.346509382;0.680608659931672;0.003092493674444757;40;4946
dataset1049;10;0.1300000002708757;5.986924782;2.267389182;6.273989305;2.720249044;0.6326016334625034;0.03819430499216836;38;9955
dataset1050;1;5.000000236839203E-4;7.670085003;7.34829964;7.682283556;7.38928811;5.000000236839203E-4;3.927267014884342E-5;45;10186
dataset1050;2;9.999999780242984E-4;7.858961767;8.314045979;7.885478769;8.351757632;0.16338456590309272;0.001217452774614146;51;5092
dataset1050;3;0.004000000033027526;7.234298235;8.226166925;7.262403394;8.368489551;0.3411801018372131;4.319993716372776E-4;41;5094
dataset1050;4;0.006999999896917109;3.311514948;2.157719546;3.358203027;2.30765075;21.734683096135406;7.069080626791815E-4;48;5094
dataset1050;5;0.009999999698929948;6.954206668;5.434673377;6.978484875;5.846565396;1.038599595372382;5.890900522326513E-4;36;5090
dataset1050;6;0.030000000273549852;3.221882176;2.633490642;3.267162041;3.296036793;17.84180113711579;0.001767270156697954;40;5094
dataset1050;7;0.050642211012565504;3.699135451;2.579887639;3.873696131;2.87;17.001366918777602;0.012449436437183364;43;5093
dataset1050;8;0.07000000001188852;3.88953903;7.649149174;4.072283529;8.03219764;0.9349285190944078;3.927267014884342E-5;145;5094
dataset1050;9;0.09999999990471932;2.687910334;7.57140596;2.857977887;8.159407599;0.8763706019356207;0.0;39;0
dataset1050;10;0.1299999993352786;2.421302528;9.431543085;2.585709393;10.22226432;10.383591384291156;0.0;35;0
dataset1201;1;4.999999728983391E-4;2.352069893;7.960192008;2.359681115;8.025884478;4.999999728983391E-4;4.500753876274276E-5;46;8888
dataset1201;2;9.9999998153873E-4;4.421059694;8.255420837;4.434411314;8.330318114;0.4731613335442556;2.250376938137138E-5;38;8871
dataset1201;3;0.004000000039541234;4.276871993;7.578132504;4.308987953;7.702681172;0.49369742576535375;9.001507752548551E-5;46;8871
dataset1201;4;0.00699999998769998;1.244511863;8.44163539;1.309055378;8.550089353;0.43363423584048766;0.0;47;0
dataset1201;5;0.010000000124866884;3.610992774;8.492189473;3.687537905;8.622831357;0.5834928768934365;0.0;36;0
dataset1201;6;0.03000000012089374;1.189469896;7.677556161;1.303002258;7.941798;0.01929655847073063;0.0;36;0
dataset1201;7;0.05077415745378385;1.996243006;8.123414088;2.202151596;8.37;0.014621473038274215;5.175866957715417E-4;39;8888
dataset1201;8;0.0699821606376587;3.120898615;8.415251046;3.307642727;8.79;0.29639264547654;6.751130814411415E-5;35;17764
dataset1201;9;0.09999999975098053;2.379751032;7.626024644;2.570677098;8.149787595;0.0;0.016022683799536423;30;8888
dataset1201;10;0.1300000002497541;3.390536969;8.426126181;3.579180829;9.115255423;0.41259150255248006;0.0;36;17778
dataset1202;1;5.000000198905106E-4;1.988648965;3.583311232;2.000025523;3.627261258;5.000000198905106E-4;1.111086420301771E-4;48;8883
dataset1202;2;0.0010000000259516853;5.575125874;4.352934245;5.60303917;4.388759467;2.5943537505349195;2.2221728406035422E-5;46;9132
dataset1202;3;0.0039999999298896225;5.417474318;3.64764372;5.468904398;3.725419215;0.06965602020103383;1.3333037043621252E-4;41;18154
dataset1202;4;0.007000000059381622;5.943460903;6.073354606;5.983573561;6.247863113;9.646011051285852;0.0;34;9042
dataset1202;5;0.010000000056676638;1.001043987;6.814720533;1.053435774;7.005590145;2.980953959755297;0.0;36;8883
dataset1202;6;0.030000000178872197;0.977544513;1.949457429;1.112211287;2.17222953;1.2367251703691677;0.0;30;8883
dataset1202;7;0.04985611280297592;4.390825207;4.059512346;4.589861415;4.31;1.0334257645990563;0.007710939756894291;29;9132
dataset1202;8;0.06971335487171357;2.896599711;3.885737698;2.997013279;4.58;0.2317433043101306;0.019732894824559453;37;17964
dataset1202;9;0.09999999912427479;3.811449347;2.819428347;3.898309612;3.970702743;0.0;0.027288282482611496;37;18154
dataset1202;10;0.13000000016204055;3.551123806;5.305141318;3.867328737;5.716267102;2.602556880145938;0.0041332414835225885;39;9042
dataset1203;1;5.000000108763093E-4;8.373060275;5.410923875;8.385847086;5.450026667;5.000000108763093E-4;0.0;55;8899
dataset1203;2;0.0010000000047368648;1.221394305;7.720057511;1.252587154;7.752116141;16.163693608542943;0.0;46;8922
dataset1203;3;0.004000000070668859;3.437633463;4.091839757;3.493557496;4.163365358;6.087465250666618;0.0;40;0
dataset1203;4;0.006999999928532883;6.092747678;4.205046836;6.125230487;4.420545438;2.226202152081481;0.0;44;0
dataset1203;5;0.009999999761756794;5.863059783;5.924658339;5.889277425;6.306080885;1.1788820069804231;0.002633164483520407;39;26904
dataset1203;6;0.030000000128177082;3.527399787;5.610403972;3.681636602;5.804910064;0.7523978852889409;0.0014504719612612412;38;8922
dataset1203;7;0.050096933535959495;1.257770711;5.382857883;1.340283408;5.99;0.0;2.231495325017294E-5;38;8922
dataset1203;8;0.07011275093896795;7.062306617;5.565053173;7.184253113;6.14;0.13674433415263548;0.0018967710262647;34;8899
dataset1203;9;0.10000000001973743;0.821982854;6.584799704;1.074175586;6.981321837;8.282577545249328;0.0;37;8922
dataset1203;10;0.13000000000154024;3.603550541;4.638605123;3.726311142;5.697576804;0.0;0.0018967710262647;37;8922
dataset1204;1;5.000000235877005E-4;5.031227011;6.140273706;5.047851679;6.170349496;5.000000235877005E-4;2.2793061791990517E-5;48;8774
dataset1204;2;9.99999999421626E-4;3.004812539;6.43145436;3.015018067;6.529440471;0.5264419621187036;0.0;41;8773
dataset1204;3;0.0039999999766355725;4.320956771;2.723522946;4.381052204;2.790083744;2.1782091119566873;0.0;42;8821
dataset1204;4;0.007000000008870359;3.154356342;3.491807934;3.197305247;3.654792299;4.558178446314644;4.5586123583981035E-5;55;8379
dataset1204;5;0.010000000030493054;4.699311267;3.717780053;4.796422292;3.820754973;0.544633944317302;0.0015271351400633648;37;8821
dataset1204;6;0.030000000070480582;3.708603434;3.689255063;3.864056708;3.882239098;2.6355109376038475;0.001846238005151232;33;8379
dataset1204;7;0.05080713593505679;5.888906228;5.312654392;6.094315721;5.56;0.4880418400963891;0.0;35;8774
dataset1204;8;0.07002995386909101;5.394617111;6.214993891;5.506663942;6.84;0.015481132918553533;0.0;39;8774
dataset1204;9;0.09999999970401499;4.238373117;4.271719699;4.50593405;4.645466339;0.7852117879360448;0.0822145738837098;43;26326
dataset1204;10;0.1300000000114575;2.926710538;3.524148055;3.106496826;4.247228783;3.643600704859103;2.507236797118957E-4;34;8379
dataset1205;1;5.000000004034568E-4;2.45628763;2.647269415;2.478302549;2.669981286;5.000000004034568E-4;0.0;33;8735
dataset1205;2;0.0010000000139247238;1.786428582;2.123642425;1.803632149;2.181769906;0.3038108059516586;2.2890628576660716E-5;43;8735
dataset1205;3;0.004000000022446986;4.202136725;0.258019238;4.248563207;0.344176962;3.970149480969073;0.0;49;8737
dataset1205;4;0.007000000013907469;0.586083131;2.285432648;0.646448624;2.401392937;0.4449968405423008;0.0;33;8735
dataset1205;5;0.009999999900674078;0.69981013;0.865480578;0.782185228;0.986876487;2.7796677890286126;0.0;30;8735
dataset1205;6;0.02999999996495856;1.26829813;2.499961995;1.421377652;2.695938567;0.0;0.0;29;8735
dataset1205;7;0.05013676758512077;3.842623148;2.089396847;3.91738684;2.76;0.0;0.0024492972577026964;30;8738
dataset1205;8;0.07000000005058986;5.596864566;2.487271587;5.726120159;3.028834226;0.0;0.0;30;8737
dataset1205;9;0.10000000004919088;5.786387938;2.333420968;6.044788274;2.720417369;0.0;0.0;24;8737
dataset1205;10;0.13000000041375803;2.782476327;0.445266324;2.987905881;1.078086665;0.47730424543992944;0.009018907659204321;27;17472
dataset1206;1;4.999999870047833E-4;5.796569657;3.647845332;5.815653288;3.674045796;4.999999870047833E-4;1.3559628466180027E-4;44;8850
dataset1206;2;9.999999827925718E-4;9.581457199;2.320563897;9.589614908;2.443147331;4.536656443739683;0.0;30;0
dataset1206;3;0.004000000019003291;2.678751268;5.690618085;2.729057901;5.770130463;6.185859203331328;0.0;35;0
dataset1206;4;0.006999999986351343;4.53031967;8.39315478;4.563331445;8.60520033;5.819785525661296;0.0;43;0
dataset1206;5;0.010000000123956354;6.442578633;6.433716476;6.481188622;6.692716812;1.7301074931453846;4.2938823476236753E-4;35;8855
dataset1206;6;0.029999999991170537;6.783959193;1.599609039;6.915527009;1.827628329;1.7625268723863035;2.259938077696671E-5;38;8850
dataset1206;7;0.05010307637728661;3.2451347;4.339082396;3.361405365;4.77;1.6194733811930875;4.519876155393342E-5;34;8815
dataset1206;8;0.07051983179370841;4.349113646;5.502841782;4.459792328;6.14;2.4446930134510017;0.0012203665619562023;37;8815
dataset1206;9;0.10000000020466299;2.639185935;8.764620019;2.849231716;9.240706707;15.003642548924498;0.0;48;0
dataset1206;10;0.1300000000181859;8.372580975;2.529773329;8.542439977;3.295113985;0.9019085472171049;2.259938077696671E-5;33;8850
dataset1207;1;4.999999978233443E-4;2.078859479;8.67306658;2.089983931;8.718012614;4.999999978233443E-4;0.0;36;8812
dataset1207;2;9.999999696395237E-4;4.409389609;4.674792373;4.41902717;4.778553062;9.032956766696955;0.0;29;8813
dataset1207;3;0.0039999999459322455;5.400274755;5.4211765;5.451908109;5.498645803;10.508255969618054;1.8156646467397473E-4;33;8813
dataset1207;4;0.006999999865709086;1.603887453;5.15686384;1.632161064;5.404444521;1.460088292989337;0.0;37;8812
dataset1207;5;0.010000000054447749;8.407883458;7.131236456;8.485988236;7.259269597;8.93222729016973;2.269580808424684E-5;36;8808
dataset1207;6;0.030000000091473078;7.553828232;8.785459237;7.694843212;8.998202593;0.36851784670024756;0.0;36;8808
dataset1207;7;0.05009510746242695;9.926878136;9.520492821;10.04629232;9.94;6.288952483865502;0.0;32;0
dataset1207;8;0.07083356068526675;0.158240143;6.877289078;0.329870107;7.29;2.4189687491883887;0.0;33;0
dataset1207;9;0.0999999998258125;0.535371854;9.426185711;0.612254078;10.72687649;1.038610488903099;0.0;28;0
dataset1207;10;0.1299999995115776;0.62625005;7.920689028;0.982695703;8.285401007;0.4249449583248832;0.0;32;8812
dataset1208;1;5.00000005650643E-4;4.766713422;7.118990307;4.780172689;7.156139433;5.00000005650643E-4;4.638003803163119E-5;32;8624
dataset1208;2;0.0010000000270605216;2.267337677;3.983785121;2.296448633;4.01813645;7.65993009878194;0.0;29;8246
dataset1208;3;0.003999999996930978;4.647423757;3.594114587;4.667972715;3.788771659;0.32882814376810166;1.3914011409489355E-4;28;8673
dataset1208;4;0.007000000086801512;2.241841854;6.189771893;2.301354621;6.307393715;2.0008768009488054;0.0;35;8624
dataset1208;5;0.00999999993342814;2.858873334;5.333966154;2.883541842;5.739341296;2.598115807890306;0.0020639116924075877;35;8246
dataset1208;6;0.030000000110378726;3.733360099;2.769796942;3.816792549;3.129369268;3.789824300306045;1.8552015212652476E-4;30;8673
dataset1208;7;0.050151817245570426;5.70168105;2.367109321;5.805538547;2.85;3.9339102609284593;0.0;30;8673
dataset1208;8;0.0699999998182206;2.951084245;3.150990779;3.214776874;3.416451365;5.746105504483051;1.8552015212652476E-4;27;8246
dataset1208;9;0.10000000072100165;4.194539064;7.228745997;4.289634813;8.280317721;0.03463903855738943;9.739807986642549E-4;31;8624
dataset1208;10;0.1300000009209576;3.426483714;4.939876946;3.516540744;6.383406684;0.9196065478588524;0.06247391122860721;45;25824
dataset1209;1;4.999999658210418E-4;4.151873713;1.488292102;4.164560529;1.527703091;4.999999658210418E-4;0.0;45;8630
dataset1209;2;9.999999864750498E-4;1.816943573;5.462707801;1.845684545;5.497501335;9.074865238230977;0.0;32;0
dataset1209;3;0.003999999996692531;3.795011216;2.882805662;3.824773204;3.017205286;0.44325474072130816;0.004076023664228817;34;17174
dataset1209;4;0.006999999996654181;5.277864219;4.413183858;5.347073468;4.514326409;3.2124163853251284;2.3291563795593237E-5;45;8586
dataset1209;5;0.01000000003789038;4.804993379;2.794671302;4.882543908;2.923619488;0.811408062230131;8.152047328457633E-4;33;17216
dataset1209;6;0.02999999980794527;2.150046183;5.282876147;2.286005645;5.503530152;7.006657495004373;2.3291563795593237E-5;39;8442
dataset1209;7;0.05005766923583987;0.846258113;3.797518412;0.919604662;4.48;7.33665381355393;6.987469138677971E-5;35;8442
dataset1209;8;0.0710507821275213;1.278001891;3.066625702;1.497718741;3.39;4.084539099508872;0.0011412866259840687;52;8442
dataset1209;9;0.10000000046963013;0.306229423;2.590446342;0.455045487;3.262416812;3.928779247287802;0.0;39;8442
dataset1209;10;0.12999999977173382;2.980627001;1.344345871;3.075798418;2.710302204;0.0;0.013229608235896959;37;8630
dataset1210;1;5.000000150260593E-4;3.181153286;4.863967839;3.191944954;4.910299881;5.000000150260593E-4;0.0;51;0
dataset1210;2;0.0010000000543497767;6.432823524;5.83586807;6.440642868;5.963756043;2.999654108803809;0.0;44;8697
dataset1210;3;0.004000000041283449;4.450296107;5.543544826;4.492241386;5.638907168;0.796844506672171;0.0014253528897880362;51;8700
dataset1210;4;0.007000000159400939;2.805108762;5.581538946;2.834015186;5.823699656;0.2330126536698765;2.2989562738516714E-5;39;8700
dataset1210;5;0.009999999958856544;8.83599061;5.830634712;8.877189813;6.073357853;5.194411804971043;0.0;39;8697
dataset1210;6;0.030000000030204258;6.669633263;5.610961599;6.706541619;6.423785666;2.4366830652524554;2.7587475286220054E-4;42;8697
dataset1210;7;0.05000786020489659;3.064598066;4.977068161;3.131015579;5.73;0.0033476084595339332;0.0026667892776679387;37;8700
dataset1210;8;0.07071484814039225;5.396885298;5.567035074;5.556525134;6.01;1.448061922370325;0.005540484619982528;30;8700
dataset1210;9;0.10000000057622342;2.162993602;5.926753596;2.247988683;7.103292278;0.9485186274258499;0.0;44;0
dataset1210;10;0.1300000003169784;4.337702554;5.764973901;4.515988553;6.494139405;0.979249253937552;2.2989562738516714E-5;31;8700
dataset1211;1;4.999999892631853E-4;5.759205284;0.882216727;5.769541306;0.930591236;4.999999892631853E-4;0.0;61;8663
dataset1211;2;9.999999130638284E-4;5.541222083;1.127713716;5.550226624;1.238768784;0.0411943917262767;4.617871161394597E-5;46;8663
dataset1211;3;0.004000000018318831;5.710776358;3.169433773;5.729239579;3.386080696;0.06708849500519448;0.01399214961902563;35;8663
dataset1211;4;0.007000000074737599;5.039558049;0.690284081;5.079796849;0.864245533;0.012209780790621407;0.0;32;8663
dataset1211;5;0.010000000153723659;6.307077646;5.845521557;6.333840033;6.21918031;2.6419536561053647;6.926806742091896E-5;30;8660
dataset1211;6;0.03000000003026565;6.020558178;3.858524485;6.175482286;4.052167685;0.7349606455887774;0.008935580697298546;32;17324
dataset1211;7;0.05010886559698587;6.50418597;6.117950604;6.559735994;7.02;3.810865879951613;0.0;31;8660
dataset1211;8;0.07031306683597417;5.061370321;4.584222396;5.132697836;5.57;2.2890271339848796;4.3869776033248674E-4;30;17323
dataset1211;9;0.10000000003467294;5.771484624;8.440938143;5.854560031;9.644663814;0.014594992330620133;0.0;30;8660
dataset1211;10;0.12999999990471642;5.766469276;7.654428816;6.052778997;8.108482557;0.0;1.3853613484183792E-4;29;8660
dataset1212;1;4.999999994035223E-4;5.350786691;5.831432984;5.364967811;5.86669113;4.999999994035223E-4;0.0;34;8475
dataset1212;2;9.999999833038304E-4;1.568730633;1.718475303;1.583645028;1.785524619;15.241509966471709;0.0;41;0
dataset1212;3;0.004000000053640818;1.341132737;3.07486979;1.379830438;3.178235105;10.535732708061387;0.0;47;8475
dataset1212;4;0.006999999905460907;4.063454361;6.253014712;4.094502714;6.478469502;0.4853321260038446;0.001840925182912438;34;16948
dataset1212;5;0.010000000031201054;3.027376689;5.635929442;3.104399029;5.765761904;0.14752270386221591;0.0037526551805522777;30;8475
dataset1212;6;0.030000000138100783;5.68167389;6.966920223;5.821120329;7.182056589;0.34844924204575645;0.0;27;0
dataset1212;7;0.05021489226454316;2.504472683;3.426147968;2.63196953;3.82;5.4687185151006386;5.900401227283455E-4;30;8475
dataset1212;8;0.06889744926271932;1.224032876;4.65961846;1.469760356;4.94;3.4596748867916323;7.080481472740146E-5;30;16950
dataset1212;9;0.10000000013885371;5.532436284;8.573242211;5.731651505;9.075211888;0.4532619766315705;0.0;32;8473
dataset1212;10;0.13000000077586651;4.872895369;4.246269118;4.955711056;5.816020037;0.006089279823246232;0.0020297380221855088;33;16950
dataset1213;1;5.000000081109186E-4;8.070154879;2.044301179;8.087015327;2.073956382;5.000000081109186E-4;0.0;39;8435
dataset1213;2;9.99999972378444E-4;5.132368493;4.279254757;5.161503051;4.313578256;6.414445149729181;2.607685560533864E-4;31;8444
dataset1213;3;0.0040000002322148785;9.814842182;6.116195039;9.827692763;6.42746503;6.984288505883734;0.0;35;0
dataset1213;4;0.006999999963227908;9.174067077;3.216807313;9.201890065;3.468397831;1.2423381045326798;0.0;46;8435
dataset1213;5;0.01000000002982807;2.946136701;7.381390684;2.974289533;7.736594737;27.045970535733503;0.0;36;0
dataset1213;6;0.029999999997874942;5.490471313;6.96144379;5.570131778;7.338042144;12.218831425846613;0.0;39;8431
dataset1213;7;0.049885943381122864;5.199727873;7.471746554;5.379010265;7.75;14.526233948879938;0.0;146;0
dataset1213;8;0.07000000008124263;4.01561768;7.538287976;4.128864896;8.156404717;21.53651537522263;0.0;41;0
dataset1213;9;0.09999999987558997;6.099341108;4.282924595;6.29295124;4.799426489;3.925786346578928;0.026882867505867294;36;16873
dataset1213;10;0.1300000002753042;6.304512479;7.691490738;6.422528142;8.793039439;9.25559980096168;0.0;34;0
dataset1214;1;4.999999991348516E-4;7.889986951;7.420609055;7.901107707;7.465570027;4.999999991348516E-4;0.0;46;8525
dataset1214;2;9.999999950679203E-4;8.58102574;6.096294894;8.595907748;6.163490127;0.8547378287728271;0.0;29;8525
dataset1214;3;0.003999999987050349;5.247379377;7.40290584;5.301755409;7.476467662;0.0;9.357600711177654E-5;36;8575
dataset1214;4;0.007000000049958252;6.570202253;6.763797363;6.627630955;6.885687634;0.6752612631881904;8.187900622280448E-4;40;8525
dataset1214;5;0.00999999994026854;1.40339573;5.513021567;1.461822328;5.684176491;11.162074378129985;0.0;35;8506
dataset1214;6;0.03000000009271032;5.517360384;5.038596634;5.658134183;5.251704473;4.840675694864583;0.0;32;0
dataset1214;7;0.050557315211406106;8.298292093;7.129389692;8.431124321;7.51;0.0;0.0;32;8525
dataset1214;8;0.07050104356238944;1.67929243;5.524560459;1.867075111;5.9;9.158494281370709;2.3394001777944135E-5;39;8506
dataset1214;9;0.09999999988843668;3.182484806;6.882954862;3.345050536;7.498090659;0.0;0.0021756421653488047;37;8506
dataset1214;10;0.12999999971133241;6.542225843;6.624345262;6.695225342;7.474021245;0.0;0.007953960604501006;39;8525
dataset1215;1;4.999999975122496E-4;4.310702041;3.367937475;4.321561809;3.413978974;4.999999975122496E-4;0.0;42;0
dataset1215;2;0.0010000000005528594;5.974682819;2.774372152;6.006028373;2.806274603;0.928496694240141;0.0;31;8151
dataset1215;3;0.004000000036025025;4.983011194;3.048581935;5.024625076;3.144703706;0.14765783921628217;0.0029841627896047746;40;8684
dataset1215;4;0.00700000000613315;4.589669106;2.319621035;4.649654056;2.436316973;0.24977425462100258;1.1748672400018797E-4;36;8155
dataset1215;5;0.009999999926163359;5.598609015;2.290910854;5.643979227;2.511319785;1.0939412276246743;2.3497344800037594E-5;32;8151
dataset1215;6;0.03000000015326553;4.199451672;3.042850031;4.331544119;3.269963699;0.0;5.169415856008271E-4;30;8155
dataset1215;7;0.049647086606772174;5.972492471;3.006042508;6.112755321;3.36;0.013104220856358949;0.0;27;8151
dataset1215;8;0.06999999966921637;4.899247468;3.28990755;4.956253782;4.517841699;0.0;0.0;27;8684
dataset1215;9;0.09999999992924866;4.896616869;2.862062655;5.160153724;3.241516223;0.07269918065413511;0.129376380469007;27;25702
dataset1215;10;0.12999999996981135;5.346563603;2.650847354;5.707080799;3.011440417;0.36541012400572187;0.05625264345129;26;8151
dataset1216;1;5.000000144670585E-4;4.361743519;4.839070768;4.375224986;4.876158721;5.000000144670585E-4;0.0026118459853399613;53;7123
dataset1216;2;9.999999988185013E-4;4.501543125;1.158501494;4.519120167;1.215393888;0.45773611981892753;0.0;39;0
dataset1216;3;0.004000000026433828;3.981620688;1.050311678;4.00276873;1.239454485;1.2921714956708905;0.0;38;0
dataset1216;4;0.006999999965526687;4.127064862;1.923217046;4.200333073;2.018756433;0.45522819467254244;8.425309630128907E-5;43;7120
dataset1216;5;0.010000000057239389;4.684804607;4.143878634;4.71197856;4.511878095;0.10129218370131694;0.004605835931137136;34;14242
dataset1216;6;0.029999999959611817;4.635083227;5.400409699;4.76793326;5.626228235;0.1362309369856095;0.0018816524840621226;46;7121
dataset1216;7;0.0494108224195015;5.205005591;2.059911033;5.375335483;2.35;2.065382647758854;0.0;33;0
dataset1216;8;0.06999999989612128;4.609282667;1.507436602;4.806515583;1.862346935;0.6967250773294097;8.425309630128907E-5;31;7120
dataset1216;9;0.09999999990943584;4.449271429;5.741648141;4.702993926;6.135779529;0.06408641300513328;0.00547645125958379;30;7121
dataset1216;10;0.13000000043398313;4.983069384;2.900300861;5.255879395;3.376822965;0.8888191355413577;2.8084365433763024E-5;30;7120
dataset1217;1;5.000000193195538E-4;1.902226682;6.816523109;1.912276324;6.866276127;5.000000193195538E-4;2.8233434032581383E-4;42;6916
dataset1217;2;9.999999673291078E-4;2.258851853;6.688538874;2.278655158;6.739035494;0.026855311159573292;0.001552838871791976;41;6916
dataset1217;3;0.00399999993755791;1.736500727;5.454098959;1.791314273;5.52707362;0.14301594910880897;1.1293373613032553E-4;31;6916
dataset1217;4;0.006999999949259976;3.735824694;5.813834678;3.781412823;5.967383422;1.5484472921311605;6.493689827493718E-4;28;7084
dataset1217;5;0.010000000083524658;4.406188426;8.572742959;4.449457214;8.803856437;4.255778283986399;0.0;32;7084
dataset1217;6;0.030000000051025752;2.289221406;4.519393975;2.439597325;4.718894003;0.7906909753667564;5.6466868065162765E-5;39;14041
dataset1217;7;0.04939867017926968;2.836376566;7.884672858;3.029848634;8.14;0.9411006655691092;0.0016375391738897203;45;7084
dataset1217;8;0.07022196825673639;3.108622476;5.042833547;3.371462243;5.31;1.802323124351227;0.0014681385696942318;39;7084
dataset1217;9;0.10000000024012717;3.609420132;7.050349449;3.788004096;7.610310142;0.31239889865028964;0.007397159716536322;30;14294
dataset1217;10;0.1299999992951023;1.664030646;4.443910501;1.801771911;5.387709001;0.14353119402070943;2.5410090629323246E-4;29;6916
dataset1218;1;5.000000796823577E-4;5.199631166;2.169632237;5.205609512;2.253267423;5.000000796823577E-4;2.7790901258927826E-5;47;7195
dataset1218;2;0.0010000000236418192;7.185244276;1.941344162;7.210939096;1.980262513;0.3748828888794853;0.0;35;7291
dataset1218;3;0.0039999999303484335;7.563877367;2.506957484;7.5994567;2.619382299;0.598269115989289;0.004335380596392741;47;7111
dataset1218;4;0.006999999972850941;8.301177619;2.386186624;8.365995471;2.494181563;0.4114604394235226;5.558180251785565E-4;38;7111
dataset1218;5;0.009999999949645639;5.795237469;2.602136983;5.870156156;2.735615029;0.2057032459222889;0.007892615957535503;134;7195
dataset1218;6;0.030000000160564613;9.248663269;2.091649623;9.29857294;2.692735536;0.0;1.3895450629463913E-4;36;7111
dataset1218;7;0.050729944316069725;7.907840173;2.237360819;8.070103726;2.55;0.0;0.006725398104660534;39;7111
dataset1218;8;0.06999999977165632;6.374862866;2.421838476;6.611226635;2.717992155;0.1971022691075618;0.0854014395686852;34;21677
dataset1218;9;0.1000000003514871;9.029075295;2.805887513;9.281773604;3.20161632;2.112924005113381;2.7790901258927826E-5;29;7111
dataset1218;10;0.1300000010251875;8.345837338;2.626480197;8.484333763;3.565132592;1.171973137933449;0.002112108495678515;29;7111
dataset1219;1;4.999999386205081E-4;7.29603641;5.63189221;7.302333884;5.711289114;4.999999386205081E-4;2.514317642128789E-4;46;7159
dataset1219;2;0.0010000000301771741;5.071155733;6.066449861;5.085544133;6.135950294;0.7850800883370495;0.0010336639195418355;37;7156
dataset1219;3;0.00400000003324172;3.406644704;2.934422566;3.460653416;3.008484692;10.061772580868949;2.7936862690319878E-5;48;6879
dataset1219;4;0.006999999885842182;6.811429183;3.12958795;6.836996994;3.403369694;1.0229796742874917;3.352423522838385E-4;41;7195
dataset1219;5;0.00999999991687212;7.692111415;6.097070113;7.74507177;6.285890598;0.15036876529693333;1.396843134515994E-4;37;7156
dataset1219;6;0.030000000093375834;1.045739354;6.477156917;1.108232123;6.957212459;4.739040074678671;0.0;51;0
dataset1219;7;0.0498051450287817;3.732818616;2.160884658;3.867749732;2.53;10.63417574013498;8.381058807095963E-5;61;6879
dataset1219;8;0.06999999969281487;8.633387955;3.934937061;8.756434282;4.503828481;1.5015138188328903;0.0;41;7195
dataset1219;9;0.10000000029299638;6.898368252;8.51966128;7.09501257;9.028193646;0.5645497569584383;2.7936862690319878E-5;32;7156
dataset1219;10;0.1299999999005381;3.091823391;3.900642896;3.417183948;4.300199625;5.165439061954394;0.0016203380360385528;32;6879
dataset1220;1;5.000000155324139E-4;2.629985941;5.282776669;2.639352961;5.33615544;5.000000155324139E-4;0.0;38;6639
dataset1220;2;0.001000000020589727;4.138022887;3.799804851;4.163694492;3.838758396;2.1641067583395586;3.1558411751204956E-4;37;6972
dataset1220;3;0.004000000035197866;4.928556563;2.232872992;4.983998082;2.305021088;6.816688801900803;0.0;36;0
